Date,From,Subject,Year,Month
2025-04-02 00:13:16+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Can a Certificate Change Everything?,2025,4
2025-03-26 10:23:41+00:00,HackerRank Team <hackers@hackerrank.com>,HackerRank password reset instructions,2025,3
2025-03-18 13:17:48+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Set Up Your WordPress Site Easily",2025,3
2025-03-08 13:17:04+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Create AI Art with Dall-e",2025,3
2025-03-14 13:17:32+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master Your Mac: Games, Editing, and More",2025,3
2025-03-17 05:50:28+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Can You Solve Java Stdin and Stdout II?,2025,3
2025-03-28 13:32:24+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,=?UTF-8?Q?Hack_the_Future_with_Accenture_=E2=80=93_Are_You_Ready=3F?=,2025,3
2025-03-23 05:54:47+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Can You Solve Solve Me First?,2025,3
2025-02-25 00:46:13+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,=?UTF-8?Q?You_now_have_FREE_access_to_GitHub_Copilot_=F0=9F=9A=80?=,2025,2
2025-02-25 00:46:13+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,=?UTF-8?Q?You_now_have_FREE_access_to_GitHub_Copilot_=F0=9F=9A=80?=,2025,2
2025-03-16 13:17:40+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Create AI Videos for Free",2025,3
2025-04-23 04:49:26+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?RGF0YSBBbmFseXRpY3MgTWFzdGVyeSDigJMgMjAlIERpc2NvdW50?=
	=?utf-8?B?IHdpdGggQ29kZSBMRUFQMjBTTA==?=",2025,4
2025-02-26 13:15:31+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master Prompt Engineering with Practical Examples",2025,2
2025-05-23 08:11:39+00:00,"""Leonardo.Ai"" <hello@m.leonardo.ai>",5 Ways To Create With Gen AI,2025,5
2025-02-11 21:15:57+00:00,"""Microsoft Learn"" <Learn@mails.microsoft.com>",Dive back into your learning path with Microsoft Learn,2025,2
2025-02-26 10:17:09+00:00,Google <no-reply@google.com>,"004 Akshaya, review your Google Account settings",2025,2
2025-02-14 07:07:32+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SliBMb3ZlIERhdGE/IEdldCAyMCUgT2ZmIG9uIERhdGEgU2Np?=
	=?utf-8?B?ZW5jZSBDb3Vyc2U=?=",2025,2
2025-04-15 10:04:03+00:00,Team TechBlitz <techblitz@bluecape.site>,TechBlitz 2025 - Registration Confirmation,2025,4
2025-02-07 16:15:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Recognition Just a Step Away: Complete Your Course and Show Off Your Certificate ,2025,2
2025-03-29 14:47:12+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?RGlzY292ZXIsIExlYXJuLCBTaGluZTogWW91ciBHYXRld2F5IHRv?=
	=?utf-8?B?IENvbnRpbnVvdXMgR3Jvd3RoIPCfjLE=?=",2025,3
2025-02-14 13:14:28+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Get Started with MailerLite Email Marketing",2025,2
2025-02-19 07:38:16+00:00,"""IIM Indore Admissions team at Simplilearn"" <updates@simplilearnmailer.com>","Hi, Discover Leadership Skills at IIM Indore",2025,2
2025-07-24 16:50:32+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Unlock the insights of an ML Engineer with Roopam Chopra. Join us for an informative journey!,2025,7
2025-05-23 15:01:32+00:00,"""Microsoft Account"" <MicrosoftAccount@accountmail.microsoft.com>",Microsoft Rewards is part of your Microsoft account,2025,5
2025-03-25 15:03:16+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Recognition Just a Step Away: Complete Your Course and Show Off Your Certificate ,2025,3
2025-02-09 16:15:16+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?WW91ciBTa2lsbFVwIENvdXJzZSBNaXNzZXMgWW91IPCfmJ4=?=,2025,2
2025-02-22 13:15:10+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master Google Tag Manager Basics",2025,2
2025-02-17 17:28:23+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Create a Custom AI Agent in 60 Minutes,2025,2
2025-02-04 20:14:15+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+TsVN0dWR5IG9uIHRoZSBnby4gQ29tcGxldGUgeW91ciBjb3Vy?=
	=?utf-8?B?c2UgYW55d2hlcmUsIGFueXRpbWU=?=",2025,2
2025-06-26 13:52:27+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,6
2025-04-25 11:58:38+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Improve your Coding Skills with List Comprehensions,2025,4
2025-02-12 13:14:23+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Automate Email Marketing with Mautic",2025,2
2025-02-27 15:51:04+00:00,HackerRank Team <no-reply@hackerrankmail.com>,We Challenge You to Solve Arithmetic Operators,2025,2
2025-03-17 14:45:17+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?UmVhZHkgdG8gTmFpbCBZb3VyIE5leHQgSW50ZXJ2aWV3PyDwn4yf?=,2025,3
2025-09-17 21:47:44+00:00,"""Coursera"" <Coursera@m.learn.coursera.org>",Your personalized recommendations are ready,2025,9
2025-02-28 13:15:37+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Build Websites with AI Assistance",2025,2
2025-03-12 16:31:50+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,See open jobs.,2025,3
2025-04-07 06:47:16+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+OkyBHZXQgQ2VydGlmaWVkIGluIERhdGEgU2NpZW5jZeKAlEFj?=
	=?utf-8?B?dCBCZWZvcmUgdGhlIFByaWNlIEhpa2Uh?=",2025,4
2025-04-04 07:57:15+00:00,"""Simplilearn Engagement Team"" <updates@simplilearnmailer.com>",Secure Your Seat Before the Prices Go Up!,2025,4
2025-09-24 14:18:25+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Explore the World of AI Productivity,2025,9
2025-08-04 10:58:27+00:00,Google <no-reply@google.com>,"=?UTF-8?Q?=E2=9C=85_004_Akshaya=2C_finish_setting_up_your_Android_devi?=
	=?UTF-8?Q?ce_with_Google?=",2025,8
2025-02-24 13:15:23+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Learn Python with AI Assistance",2025,2
2025-02-08 20:15:13+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+bju+4jyBEaW5nLCBEaW5nLiBZb3VyIGNlcnRpZmljYXRlIGlz?=
	=?utf-8?B?IHJlYWR5IGZvciBwaWNrdXA=?=",2025,2
2025-05-17 05:58:27+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Excel in the Age of Data - Join Our IBM-Certified Program,2025,5
2025-02-28 06:10:28+00:00,"""Simplilearn Engagement Team"" <updates@simplilearnmailer.com>",What motivates you? How about an Amazon gift card?,2025,2
2025-02-20 13:15:00+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Create Unique YouTube Videos with AI",2025,2
2025-02-18 13:14:53+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Create Stunning AI Images for Freee",2025,2
2025-02-15 06:03:38+00:00,Google Play <googleplay-noreply@google.com>,"
 Upcoming changes to your settings",2025,2
2025-02-04 13:13:49+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Get Started with Snapchat Ads",2025,2
2025-03-17 13:37:37+00:00,SKILL INTERN <noreply@notify.thinkific.com>,Welcome to SKILL INTERN,2025,3
2025-08-07 13:59:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,8
2025-04-11 17:45:35+00:00,"""Kuku Courses"" <news@kukucourses.com>",=?UTF-8?B?V2F0Y2ggRnJlZWUgQ2FudmEgQ291cnNlLCBBS1NIQVlBIEIgUyDwn46l?=,2025,4
2025-02-08 13:14:04+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Build Effective Landing Pages",2025,2
2025-05-16 07:19:19+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Why should you give GATE 2026?,2025,5
2025-03-13 15:30:16+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+MnyBFbmhhbmNlIFlvdXIgUmVzdW1lIHdpdGggTmV3IFNraWxs?=
	=?utf-8?B?cw==?=",2025,3
2025-02-02 13:13:40+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master Twitter Ads for Better Engagement",2025,2
2025-03-04 13:16:03+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Enhance Your SEO with Semrush & ChatGPT",2025,3
2025-12-08 04:51:43+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,The Internship Common Test (iCAT) Result is LIVE & Important Notice.,2025,12
2025-02-26 14:05:01+00:00,HackerRank Team <hackers@hackerrank.com>,HackerRank password reset instructions,2025,2
2025-02-26 10:17:38+00:00,HackerRank Team <hackers@hackerrank.com>,HackerRank password reset instructions,2025,2
2025-03-20 13:18:06+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Boost Your Ads with ChatGPT",2025,3
2025-08-06 16:56:43+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Corizo is hiring,2025,8
2025-01-31 13:13:21+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Enhance Your Social Media with ChatGPT & Canva",2025,1
2025-03-06 13:16:55+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Unlock the Power of OpenAI Tools",2025,3
2026-01-08 10:43:36+00:00,FlutterFlow <noreply@flutterflow.io>,=?utf-8?Q?Test=20&=20Debug=20Your=20App=20=F0=9F=90=9E?=,2026,1
2025-03-05 15:55:38+00:00,HackerRank Team <no-reply@hackerrankmail.com>,We Challenge You to Solve Java If-Else,2025,3
2025-01-27 06:28:04+00:00,noreply@circuitverse.org,Confirmation instructions,2025,1
2025-01-19 13:11:58+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Get Started with LinkedIn Ads",2025,1
2025-01-29 18:20:46+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,See open jobs.,2025,1
2025-01-21 13:12:10+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Learn Video Editing with Final Cut Pro X",2025,1
2025-01-11 13:11:24+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Kickstart Your Email Marketing with Mailchimp",2025,1
2025-06-10 13:41:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,6
2025-02-02 20:15:13+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?VGljay10b2Nr4o+wLiBEb24ndCBtaXNzIG91dCBvbiBqb2Igb3Bw?=
	=?utf-8?B?b3J0dW5pdGllcw==?=",2025,2
2025-04-21 12:32:19+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",AI Stands Between You and Your Next Job,2025,4
2025-02-20 06:29:19+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?RWFybiBZb3VyIERhdGEgU2NpZW5jZSBDZXJ0aWZpY2F0aW9uIFRv?=
	=?utf-8?B?ZGF5IPCfkYc=?=",2025,2
2025-01-09 11:59:16+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Get Free Counselling- Study Abroad!,2025,1
2025-01-09 12:38:34+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,See open jobs.,2025,1
2025-01-23 13:12:16+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Optimize Your YouTube Channel",2025,1
2025-01-30 16:13:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?UmVhZHkgdG8gTmFpbCBZb3VyIE5leHQgSW50ZXJ2aWV3PyDwn4yf?=,2025,1
2025-02-03 11:20:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91J3JlIGFsbCBzZXQgdG8ga2lja3N0YXJ0IHdpdGggSW50cm9k?=
	=?utf-8?B?dWN0aW9uIHRvIERhdGEgU2NpZW5jZS4g8J+ZjA==?=",2025,2
2025-01-30 13:10:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>","=?utf-8?B?8J+OkyBUaGVyZSwgRG9taW5hdGUgQUktRHJpdmVuIFNlYXJjaCB3?=
	=?utf-8?B?aXRoIEdFTw==?=",2025,1
2026-01-02 15:47:43+00:00,Anand from Unstop <noreply@dare2compete.news>,=?utf-8?q?=E2=82=B950=2C000_prize=2C_Internships_=26_PPOs_with_EthAum_Venture_Partners?=,2026,1
2025-01-26 16:27:20+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+MnyBFbmhhbmNlIFlvdXIgUmVzdW1lIHdpdGggTmV3IFNraWxs?=
	=?utf-8?B?cw==?=",2025,1
2025-01-09 13:11:10+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master SEO & Content Writing with ChatGPT",2025,1
2025-01-26 16:28:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91J3JlIGFsbCBzZXQgdG8ga2lja3N0YXJ0IHdpdGggUG93ZXIg?=
	=?utf-8?B?QkkgZm9yIEJlZ2lubmVycywgMDA0LiDwn5mM?=",2025,1
2025-01-31 20:13:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Have you thought about sharing your certificate on LinkedIn?,2025,1
2025-01-17 13:11:46+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Boost Your Traffic with Pinterest Marketing",2025,1
2024-12-13 06:32:46+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Microsoft account security info was added,2024,12
2024-12-13 06:30:06+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Your single-use code,2024,12
2025-08-06 14:21:16+00:00,LeetCode <no-reply@leetcode.com>,[LeetCode] Confirm E-mail Address,2025,8
2025-08-06 13:55:08+00:00,LeetCode <no-reply@leetcode.com>,[LeetCode] Confirm E-mail Address,2025,8
2024-12-15 06:22:40+00:00,SuperProfile <hello@superprofile.bio>,"=?UTF-8?Q?Successful_transaction_on_Superprofile_?=
 =?UTF-8?Q?=E2=9C=85_|_Payment_towards_skill_?=
 =?UTF-8?Q?intern_1st=2C2nd_installments?=",2024,12
2025-02-03 08:08:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Secure Your Spot for the GEO and ChatGPT Webinar,2025,2
2024-12-13 06:35:51+00:00,"""Microsoft Learn"" <Learn@notifications.microsoft.com>",Get started with Microsoft Learn,2024,12
2025-01-29 13:13:12+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Drive Traffic from Quora with ChatGPT",2025,1
2025-01-13 13:11:30+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Start Your Affiliate Marketing Journey",2025,1
2024-12-23 12:31:32+00:00,Microsoft <microsoft-noreply@microsoft.com>,"Explore preparation resources to help you earn a Microsoft Applied
 Skills credential",2024,12
2025-02-06 13:13:58+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Learn Microsoft Ads Basics",2025,2
2025-09-08 09:50:25+00:00,Google Forms <forms-receipts-noreply@google.com>,Emotional Intelligence (EQ)  Assessment ,2025,9
2025-01-02 12:22:31+00:00,Google Pay <googlepay-noreply@google.com>,"=?UTF-8?Q?_Annual_reminder_about_Google_Pay=E2=80=99s_Terms_of_Servi?=
	=?UTF-8?Q?ce=2C_Consumer_Policy_and_Privacy_Policy?=",2025,1
2024-12-05 13:10:26+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Be first to hear about new openings,2024,12
2025-01-25 13:12:59+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master SEO with ChatGPT",2025,1
2025-01-16 12:34:42+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Turn on Stuff Sector job alerts.,2025,1
2025-01-29 16:13:17+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Hello. Are you there?,2025,1
2024-12-13 06:59:06+00:00,Microsoft <microsoft-noreply@microsoft.com>,"=?utf-8?b?WW914oCZdmU=?= completed the Fundamental AI Concepts plan
 on Microsoft Learn",2024,12
2024-12-30 08:11:52+00:00,Google Gemini <google-gemini-noreply@google.com>,Welcome to Gemini,2024,12
2024-12-13 06:59:06+00:00,Microsoft <microsoft-noreply@microsoft.com>,"=?utf-8?b?WW914oCZcmU=?= halfway through the Fundamental AI Concepts
 plan on Microsoft Learn",2024,12
2024-12-17 12:37:39+00:00,SuperProfile <hello@superprofile.bio>,"=?UTF-8?Q?Successful_transaction_on_Superprofile_?=
 =?UTF-8?Q?=E2=9C=85_|_SKILL_INTERN_?=",2024,12
2024-12-13 09:53:03+00:00,Google Play <googleplay-noreply@google.com>,Annual reminder about Google Play terms and policies,2024,12
2024-11-07 06:48:58+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment	Phase  - II""",2024,11
2025-02-03 11:17:39+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91J3JlIGFsbCBzZXQgdG8ga2lja3N0YXJ0IHdpdGggSW50cm9k?=
	=?utf-8?B?dWN0aW9uIHRvIERhdGEgQW5hbHl0aWNzLiDwn5mM?=",2025,2
2024-12-20 07:38:54+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,GATE 2025: Access Free Mock Tests and Mentorship Sessions,2024,12
2024-11-10 07:25:11+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,11
2025-01-27 19:17:56+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Republic Week Offers are LIVE!,2025,1
2025-02-26 22:26:50+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,"Akshaya, your profile is getting hits",2025,2
2024-11-13 18:33:56+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment""",2024,11
2024-11-13 18:25:35+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment""",2024,11
2024-11-10 16:01:25+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,11
2024-11-11 10:45:55+00:00,004 Akshaya B S <aksh31036@gmail.com>,Re: ,2024,11
2024-11-11 09:16:17+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2024,11
2025-01-15 21:49:02+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,"Akshaya, your profile is getting hits",2025,1
2024-11-15 18:34:04+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment""",2024,11
2024-12-13 06:37:19+00:00,Microsoft <microsoft-noreply@microsoft.com>,"=?utf-8?b?WW914oCZdmU=?= started the Fundamental AI Concepts plan on
 Microsoft Learn",2024,12
2024-11-19 05:03:08+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New material: ""Internal 2 QB """,2024,11
2024-11-07 06:47:11+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 2	Phase  - II""",2024,11
2024-11-07 06:41:05+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 2	Phase  - II""",2024,11
2024-11-07 06:46:39+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 1	Phase  - II""",2024,11
2024-11-07 06:40:18+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 1	Phase  - II""",2024,11
2025-07-26 12:00:30+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-26 11:49:34+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-02-13 16:16:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IEJpZyBPcHBvcnR1bml0eSBpcyBPbmUgQ291cnNl?=
	=?utf-8?B?IEF3YXkg8J+agA==?=",2025,2
2024-11-11 09:15:33+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment""",2024,11
2024-11-11 09:14:10+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment""",2024,11
2024-11-11 09:12:58+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment""",2024,11
2024-11-11 08:58:23+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment""",2024,11
2024-11-07 06:44:56+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 4	Phase  - II""",2024,11
2025-01-08 08:58:49+00:00,SKILL INTERN <noreply@notify.thinkific.com>,Welcome to SKILL INTERN,2025,1
2024-11-13 10:01:58+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Your Custom Reading Picks Are Ready.,2024,11
2024-11-16 21:03:20+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Master DSA in 160 Days!,2024,11
2025-07-01 13:18:23+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,7
2024-12-13 06:52:39+00:00,The Google Workspace Team <workspace-noreply@google.com>,Annual Reminder about Google Terms and Policies,2024,12
2024-11-07 06:43:10+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 3	Phase  - II""",2024,11
2024-11-21 15:25:35+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Zoho is hiring,2024,11
2024-11-11 09:54:46+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,11
2024-11-12 10:07:48+00:00,no-reply@geeksforgeeks.org,Welcome to GeeksforGeeks!,2024,11
2024-11-15 13:06:44+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Your single-use code,2024,11
2024-11-28 12:31:43+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Complete your profile,2024,11
2024-11-22 15:51:45+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Get Your Tickets Today!,2024,11
2024-11-20 01:09:00+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Hiring Challenge on 21st November!,2024,11
2025-02-19 21:55:52+00:00,"""Microsoft Learn"" <Learn@mails.microsoft.com>",Empower yourself and your future with Microsoft Learn,2025,2
2024-11-10 09:45:53+00:00,004 Akshaya B S <aksh31036@gmail.com>,Re: ,2024,11
2024-10-26 09:08:55+00:00,040 M Petchiammal <mpetchiammal463@gmail.com>,Re:,2024,10
2024-10-26 09:06:27+00:00,040 M Petchiammal <mpetchiammal463@gmail.com>,,2024,10
2024-10-23 03:56:45+00:00,Google Forms <forms-receipts-noreply@google.com>,Red Hat Test Link,2024,10
2024-11-11 08:44:27+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2024,11
2024-11-14 13:03:07+00:00,"""Microsoft Teams"" <Teams@notifications.microsoft.com>",=?windows-1252?Q?_____Welcome_to_Microsoft=A0Teams?=,2024,11
2024-10-28 09:19:28+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""rECORD - Word Beginners
 """,2024,10
2025-01-22 12:38:24+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,See open jobs.,2025,1
2024-11-18 08:56:06+00:00,Google <no-reply@google.com>,"004 Akshaya, review your Google Account settings",2024,11
2024-10-31 18:25:54+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment 2 Phase 1""",2024,10
2024-10-16 20:34:31+00:00,=?UTF-8?B?TGlua2VkSW4gUHJlbWl1bQ==?= <linkedin@e.linkedin.com>,"Akshaya, thanks for being a valued member",2024,10
2024-10-18 15:48:54+00:00,Google Forms <forms-receipts-noreply@google.com>,RHCSA V9.x Test (Day-2),2024,10
2024-10-23 15:40:39+00:00,040 M Petchiammal <mpetchiammal463@gmail.com>,,2024,10
2024-10-24 09:55:36+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,10
2025-01-26 21:12:08+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?VGhpcyBpcyBZT1VSIHRpbWUu8J+UpQ==?=,2025,1
2024-11-16 14:23:44+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New material: ""JavaFx Books""",2024,11
2024-10-08 10:09:19+00:00,naanmudhalvan@tn.gov.in,Invitation to Naan Mudhalvan,2024,10
2024-11-11 10:07:12+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,11
2024-11-14 14:56:27+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Your single-use code,2024,11
2024-11-14 14:53:09+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Your single-use code,2024,11
2024-11-14 12:50:05+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Your single-use code,2024,11
2024-11-07 04:03:15+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2024,11
2024-11-04 16:28:35+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 4""",2024,11
2024-10-24 09:56:38+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,10
2024-10-22 04:11:04+00:00,Google Forms <forms-receipts-noreply@google.com>,Comprehensive Linux for All (Day -3),2024,10
2024-10-09 14:58:58+00:00,Vengadesan Mosa <vengadesanmosa@gmail.com>,,2024,10
2024-10-24 17:15:15+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2024,10
2025-02-21 07:39:59+00:00,SuperProfile <hello@superprofile.bio>,586452 is your SuperProfile OTP,2025,2
2024-10-28 07:12:51+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 1 phase 1""",2024,10
